Suburb_0,Suburb_1,Suburb_2,Suburb_3,Suburb_4,Suburb_5,Suburb_6,Suburb_7,Suburb_8,Rooms,Price,SellerG_0,SellerG_1,SellerG_2,SellerG_3,SellerG_4,SellerG_5,SellerG_6,SellerG_7,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea_0,CouncilArea_1,CouncilArea_2,CouncilArea_3,CouncilArea_4,Lattitude,Longtitude,Propertycount,BuildingAge,Year_Sold,Month_Sold,Day_Sold,DayOfWeek_Sold,Type_h,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan
0,0,0,0,1,0,0,0,0,3,882000.0,0,0,1,0,1,0,1,1,13.9,3.0,2.0,2.0,208.0,125.0,0,1,0,0,1,-37.9108,145.0794,10969.0,48.0,2016,6,27,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,1,1,2,690000.0,0,0,0,0,0,0,1,1,6.3,2.0,1.0,2.0,0.0,125.0,0,0,1,1,0,-37.8611,145.0174,4836.0,48.0,2017,4,22,5,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1,1,0,1,0,1,450000.0,0,0,1,0,1,0,1,0,3.3,1.0,1.0,1.0,0.0,125.0,0,0,1,1,0,-37.8384,144.9886,14887.0,5.0,2016,10,15,5,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,1,0,1,1,3,1280000.0,0,0,0,0,0,0,1,0,3.2,3.0,1.0,1.0,131.0,125.0,0,0,0,0,1,-37.7846,144.9704,3106.0,48.0,2016,8,22,0,1,0,0,0,0,1,0,0,0,0
0,0,1,0,0,1,0,1,0,4,710000.0,0,0,0,0,0,1,0,0,8.4,4.0,1.0,2.0,329.0,108.0,0,0,1,0,1,-37.847,144.8788,5498.0,63.0,2016,4,6,2,1,0,0,0,0,0,0,0,0,1
0,0,1,1,0,1,0,0,0,3,1120000.0,0,0,0,0,0,0,1,1,1.9,3.0,3.0,1.0,801.0,122.0,1,0,0,0,0,-37.8067,144.9435,2230.0,10.0,2017,2,25,5,0,1,0,0,0,1,0,0,0,0
0,0,1,0,0,1,0,0,0,3,800000.0,0,0,0,0,0,0,1,0,6.9,2.0,1.0,1.0,207.0,125.0,0,0,0,1,0,-37.7687,144.9203,6232.0,48.0,2016,8,28,6,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,1,3,4000000.0,0,1,0,0,1,1,0,0,13.1,3.0,1.0,2.0,763.0,120.0,0,1,0,1,0,-37.8166,145.1215,4605.0,73.0,2016,6,18,5,1,0,0,1,0,0,0,0,0,0
0,0,0,1,1,0,0,0,1,4,607000.0,0,1,0,1,0,0,0,1,13.0,4.0,3.0,2.0,0.0,131.0,0,1,1,0,1,-37.7102,144.9112,8870.0,4.0,2017,3,18,5,0,1,0,0,0,1,0,0,0,0
0,0,1,0,0,0,0,1,0,2,660000.0,0,0,0,1,0,1,0,0,7.4,2.0,1.0,1.0,0.0,125.0,0,0,1,1,0,-37.852,145.0343,4675.0,48.0,2016,9,24,5,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1,1,0,1,0,2,680500.0,0,0,1,0,0,1,0,0,3.3,2.0,1.0,1.0,0.0,70.0,0,0,1,1,0,-37.837,144.9907,14887.0,48.0,2017,2,25,5,0,0,1,0,0,0,0,0,1,0
0,0,0,1,1,0,1,1,0,3,5100000.0,0,0,0,0,0,0,1,1,4.6,3.0,2.0,3.0,1038.0,125.0,0,0,1,1,1,-37.8332,145.0366,11308.0,48.0,2016,3,12,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,1,1,0,3,630000.0,0,0,0,0,0,0,1,1,4.6,3.0,1.0,1.0,0.0,75.0,0,0,1,1,1,-37.8153,145.02100000000004,11308.0,48.0,2017,3,18,5,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,1,1,1,1,2,650000.0,0,0,0,1,0,0,1,1,9.3,2.0,1.0,1.0,100.0,125.0,0,1,0,0,1,-37.8912,145.0289,5051.0,48.0,2016,8,10,2,0,0,1,0,0,0,0,0,1,0
0,1,0,1,1,0,0,1,1,3,470000.0,0,0,1,0,1,0,1,1,17.9,3.0,1.0,1.0,290.0,125.0,0,1,1,0,1,-37.6669,145.04234,10529.0,48.0,2017,8,19,5,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,1,1,375000.0,0,0,0,1,0,0,1,1,11.2,1.0,1.0,1.0,0.0,40.0,0,1,1,0,0,-37.9181,144.993,10579.0,53.0,2016,10,15,5,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1,1,1,0,1,2,730000.0,0,0,0,1,0,1,1,0,5.0,2.0,1.0,0.0,284.0,125.0,0,0,0,1,1,-37.86309,144.98301999999995,13240.0,48.0,2017,5,27,5,0,0,1,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,2,1250000.0,0,0,0,0,1,0,0,1,9.2,2.0,1.0,2.0,438.0,107.0,0,0,1,1,0,-37.8511,145.0428,10412.0,108.0,2016,8,28,6,1,0,0,0,0,0,0,0,1,0
0,1,0,1,0,0,1,0,1,3,620000.0,0,0,0,1,0,0,1,0,19.6,3.0,1.0,2.0,606.0,120.0,1,1,0,0,1,-37.64954,145.03648,10926.0,43.0,2017,3,6,0,1,0,0,0,0,1,0,0,0,0
0,0,0,1,1,1,0,1,0,2,739000.0,0,0,0,1,1,0,1,1,7.9,2.0,1.0,1.0,648.0,91.0,0,1,1,1,1,-37.7702,145.0493,5549.0,53.0,2016,7,5,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,3,840000.0,0,0,0,0,0,0,1,0,13.5,3.0,2.0,1.0,303.0,225.0,0,0,0,1,0,-37.718,144.878,3464.0,2.0,2016,3,9,2,0,1,0,0,0,0,0,0,0,1
0,0,1,1,0,1,0,1,1,3,1540000.0,0,0,0,0,0,0,0,1,5.1,3.0,2.0,1.0,138.0,147.0,0,0,1,1,0,-37.8556,144.995,4380.0,18.0,2016,7,11,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,0,1,1,0,1,4,800000.0,0,0,1,0,0,0,0,0,6.3,4.0,2.0,2.0,277.0,142.0,0,1,1,0,1,-37.8215,144.89614,6543.0,68.0,2017,9,9,5,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,1,0,0,4,1731000.0,0,0,0,1,0,1,0,1,10.3,4.0,3.0,2.0,345.0,239.0,0,1,1,0,0,-37.91503,145.00888,6938.0,17.0,2017,1,7,5,0,1,0,0,0,0,0,0,1,0
0,0,0,1,1,1,0,1,0,3,1220000.0,0,0,1,0,1,0,1,1,7.9,3.0,1.0,1.0,687.0,110.0,0,1,1,1,1,-37.7634,145.0361,5549.0,43.0,2017,11,2,3,1,0,0,1,0,0,0,0,0,0
0,0,1,0,1,1,0,1,1,1,422500.0,0,1,0,1,0,1,1,0,0.7,1.0,1.0,1.0,3878.0,125.0,1,0,0,0,0,-37.82548,144.96648000000005,8400.0,6.0,2017,6,17,5,0,0,1,0,0,0,0,0,1,0
0,1,1,1,0,0,1,0,0,4,1635000.0,0,0,0,0,1,1,0,0,15.5,4.0,3.0,2.0,896.0,215.0,0,1,1,1,0,-37.76797,145.13799,6202.0,33.0,2017,8,7,0,1,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,0,0,1,3,1550000.0,0,0,0,0,0,0,1,0,7.5,3.0,1.0,1.0,730.0,125.0,0,0,0,1,0,-37.74253,144.91753,9264.0,48.0,2017,7,15,5,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,1,0,1,2,1055000.0,0,1,0,1,0,1,1,1,3.5,2.0,1.0,0.0,192.0,85.2,0,0,0,0,1,-37.7793,144.9879,6244.0,108.0,2017,4,29,5,1,0,0,0,0,1,0,0,0,0
0,1,0,1,0,0,1,0,1,3,625000.0,0,0,0,0,1,1,0,0,19.6,3.0,1.0,2.0,534.0,113.0,0,1,1,0,1,-37.65843,145.03091,10926.0,28.0,2017,9,23,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,1,1,1,1,3,605000.0,0,0,0,0,1,1,1,0,5.1,3.0,1.0,2.0,4096.0,125.0,0,1,0,1,1,-37.8021,144.9075,7570.0,48.0,2017,3,6,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,1,0,1,0,0,2,2000000.0,0,0,0,1,1,1,0,0,8.8,2.0,1.0,2.0,465.0,125.0,0,0,1,0,0,-37.7424,145.0026,14577.0,48.0,2017,8,4,4,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,1,1,1,4,2151000.0,0,0,0,1,0,1,0,1,11.4,4.0,3.0,2.0,811.0,125.0,0,1,1,0,1,-37.91637,145.05177,6795.0,43.0,2017,9,9,5,1,0,0,0,0,0,0,0,1,0
0,1,1,1,0,0,1,0,0,3,795000.0,0,0,1,1,0,1,1,0,15.5,3.0,2.0,2.0,217.0,125.0,0,1,1,1,0,-37.75458,145.12285,6202.0,48.0,2017,8,7,0,0,1,0,1,0,0,0,0,0,0
0,0,0,1,0,1,0,0,1,2,691000.0,0,0,0,0,1,0,1,0,8.0,2.0,1.0,1.0,201.0,80.0,0,0,0,1,0,-37.7454,144.928,9264.0,23.0,2017,2,25,5,0,0,1,0,0,0,0,0,0,1
0,0,1,0,1,0,1,0,1,3,900000.0,0,0,0,1,0,0,1,1,11.2,3.0,2.0,2.0,634.0,125.0,0,0,1,0,0,-37.7262,144.997,21650.0,48.0,2016,7,11,0,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,0,1,1,0,2,1430000.0,0,0,0,0,0,0,0,1,2.6,2.0,1.0,2.0,292.0,125.0,0,0,0,0,1,-37.8218,145.0089,14949.0,48.0,2016,6,18,5,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,1,1,3,2385000.0,0,0,0,0,1,0,0,1,6.3,3.0,1.0,0.0,256.0,130.0,0,0,1,1,0,-37.85911,145.01783,4836.0,108.0,2017,3,6,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,0,1,1,2,1200000.0,0,0,0,0,1,0,0,1,4.5,2.0,3.0,1.0,91.0,125.0,0,0,1,1,0,-37.853,145.0069,7717.0,48.0,2016,10,15,5,1,0,0,0,0,0,0,0,1,0
0,0,1,1,0,1,0,0,1,2,855000.0,0,0,1,0,0,1,0,0,8.0,2.0,1.0,1.0,160.0,125.0,0,0,1,0,1,-37.8546,144.8883,6380.0,48.0,2017,5,20,5,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,1,0,3,1770000.0,0,0,1,0,1,1,0,1,9.2,3.0,2.0,1.0,720.0,147.0,0,0,1,1,1,-37.7938,145.0838,7809.0,63.0,2016,8,28,6,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,0,1,1,2,1090000.0,0,0,0,1,0,0,1,1,4.5,2.0,1.0,1.0,158.0,125.0,0,0,1,1,0,-37.8531,145.0063,7717.0,48.0,2016,10,9,6,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,2,1005000.0,0,0,0,0,1,0,1,0,5.9,2.0,1.0,1.0,202.0,125.0,0,0,0,1,0,-37.7737,144.9166,6567.0,48.0,2017,4,29,5,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,0,0,1,2,521000.0,0,0,0,0,0,0,1,0,8.0,2.0,1.0,1.0,0.0,125.0,0,0,0,1,0,-37.7504,144.9051,9264.0,48.0,2016,10,9,6,0,0,1,0,0,0,0,0,0,1
0,0,1,1,0,0,1,0,1,4,2620000.0,0,0,0,0,0,0,1,1,4.6,4.0,2.0,2.0,516.0,286.0,0,0,1,1,0,-37.8398,145.0305,7217.0,93.0,2016,6,18,5,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,0,0,0,3,1040000.0,0,0,0,0,0,0,1,0,2.6,3.0,2.0,1.0,0.0,125.0,1,0,0,0,0,-37.7818,144.9576,2309.0,48.0,2016,8,28,6,0,0,1,0,0,1,0,0,0,0
0,0,1,0,1,0,0,1,1,2,570000.0,0,0,1,0,1,1,0,0,4.5,2.0,1.0,1.0,479.0,125.0,0,0,1,1,0,-37.8489,144.9903,7717.0,48.0,2017,5,20,5,0,0,1,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,4,2850000.0,0,0,0,0,0,0,1,1,9.2,4.0,3.0,2.0,1184.0,305.0,0,0,1,1,1,-37.8526,145.0848,10412.0,83.0,2016,7,11,0,1,0,0,0,0,0,0,0,1,0
0,1,0,1,0,0,1,0,1,3,540000.0,0,1,0,0,0,0,0,0,19.6,3.0,1.0,4.0,699.0,118.0,1,1,0,0,1,-37.65105,145.04613,10926.0,30.0,2017,3,6,0,1,0,0,0,0,1,0,0,0,0
0,0,1,0,0,1,0,0,0,4,955000.0,0,0,1,0,1,1,1,0,6.9,4.0,2.0,3.0,431.0,246.0,0,0,0,1,0,-37.7615,144.9094,6232.0,108.0,2017,4,29,5,1,0,0,0,0,0,0,0,0,1
0,1,1,0,1,1,0,1,0,5,830000.0,0,0,1,1,1,0,1,1,20.4,5.0,4.0,5.0,602.0,264.0,1,0,0,1,1,-37.65039,144.89948,4864.0,17.0,2017,3,6,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,1,3,1975000.0,0,0,0,1,0,1,0,1,11.2,3.0,1.0,2.0,432.0,122.0,0,1,1,0,0,-37.9172,144.996,10579.0,88.0,2016,3,12,5,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,3,850000.0,0,0,0,1,0,0,1,1,13.9,3.0,2.0,2.0,321.0,125.0,0,1,0,0,1,-37.9316,145.0806,10969.0,48.0,2017,5,20,5,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,1,0,1,2,600000.0,0,0,0,0,0,0,1,0,5.2,2.0,1.0,1.0,0.0,75.0,0,1,1,0,1,-37.777,144.9703,11918.0,7.0,2016,7,11,0,0,0,1,0,0,1,0,0,0,0
0,1,0,1,0,0,1,1,1,3,625000.0,0,0,0,0,1,1,0,0,12.9,3.0,2.0,4.0,578.0,125.0,0,1,1,0,1,-37.68899,144.88273,3285.0,48.0,2017,9,9,5,1,0,0,0,0,0,0,0,0,1
0,0,1,1,1,1,0,1,1,2,380000.0,0,0,0,0,1,1,0,0,12.4,2.0,1.0,1.0,128.0,125.0,0,0,1,0,0,-37.715,145.043,1414.0,48.0,2017,2,25,5,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,1,1,1,5,2810000.0,0,0,0,0,1,0,0,1,6.3,5.0,2.0,2.0,617.0,125.0,0,0,1,1,0,-37.8611,145.0271,4836.0,48.0,2016,8,28,6,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,1,0,1,2,644000.0,0,0,0,0,1,1,0,0,11.2,2.0,1.0,2.0,455.0,125.0,0,0,1,0,0,-37.7246,144.9995,21650.0,78.0,2016,12,11,6,1,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,1,0,1,2,720000.0,0,0,0,1,0,0,1,0,0.0,2.0,1.0,1.0,0.0,86.0,1,0,0,0,0,-37.81267,144.96273,17496.0,42.0,2017,5,27,5,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,1,1,1,2,550000.0,0,0,0,0,0,0,0,1,7.2,2.0,1.0,1.0,1172.0,69.0,0,1,0,0,1,-37.88533,145.01049,4898.0,48.0,2017,6,17,5,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,1,2,485000.0,0,1,1,1,1,0,0,0,8.0,2.0,1.0,1.0,0.0,73.0,0,0,0,1,0,-37.7504,144.9138,9264.0,8.0,2016,10,15,5,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,1,3,1100000.0,0,0,0,1,0,0,1,1,9.7,3.0,2.0,1.0,259.0,125.0,0,0,1,1,1,-37.8161,145.0809,5682.0,78.0,2016,5,28,5,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,1,1,0,1,252000.0,0,0,0,1,0,0,0,0,5.9,1.0,1.0,1.0,0.0,45.0,0,1,1,0,1,-37.7586,144.9433,7082.0,48.0,2017,2,25,5,0,0,1,0,0,1,0,0,0,0
0,1,0,1,0,0,1,0,0,4,1065000.0,0,0,0,0,1,1,0,0,18.0,4.0,2.0,2.0,816.0,243.0,1,1,0,0,0,-37.72308,145.14011000000005,6990.0,52.0,2017,6,17,5,1,0,0,1,0,0,0,0,0,0
0,0,1,0,1,0,1,1,0,1,380000.0,0,1,0,1,0,1,1,0,2.6,1.0,1.0,1.0,0.0,125.0,0,0,0,0,1,-37.8331,144.9975,14949.0,48.0,2016,5,22,6,0,0,1,0,0,1,0,0,0,0
0,0,1,1,0,0,1,0,0,2,905000.0,0,0,0,0,0,0,1,0,7.0,2.0,1.0,0.0,225.0,100.0,0,0,1,0,0,-37.75642,144.98755,8870.0,58.0,2017,8,7,0,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,0,1,1,1,2,618000.0,0,0,0,1,1,0,1,1,11.4,2.0,1.0,1.0,151.0,96.0,0,1,1,1,1,-37.7458,145.0609,3540.0,38.0,2016,11,27,6,0,0,1,1,0,0,0,0,0,0
0,0,0,0,1,0,0,1,0,3,660000.0,0,0,0,1,1,1,1,1,10.8,3.0,1.0,0.0,580.0,125.0,0,1,0,1,1,-37.7804,144.8481,3589.0,48.0,2016,7,11,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,1,1,1,1,2,625000.0,1,0,0,0,1,1,1,0,14.7,2.0,1.0,1.0,204.0,125.0,0,1,0,0,0,-37.9107,145.0891,3692.0,48.0,2016,11,27,6,0,0,1,0,0,0,0,1,0,0
0,0,1,1,0,0,1,0,1,2,920000.0,0,0,0,1,0,0,1,1,4.1,2.0,2.0,1.0,0.0,125.0,0,0,1,1,0,-37.84139,145.00678,7217.0,48.0,2017,7,22,5,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,1,0,0,2,890000.0,0,0,0,0,0,1,0,1,1.6,2.0,1.0,1.0,178.0,70.0,0,0,0,0,1,-37.7974,144.9915,4553.0,118.0,2016,3,9,2,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,1,4,2640000.0,0,0,1,0,1,0,1,0,11.2,4.0,2.0,2.0,848.0,246.0,0,1,1,0,0,-37.9234,145.0042,10579.0,43.0,2016,7,26,1,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,1,0,1,1,4,1315000.0,0,0,0,0,1,1,0,0,10.4,4.0,2.0,2.0,650.0,125.0,0,0,0,1,0,-37.74549,144.88666,2291.0,48.0,2017,6,24,5,1,0,0,0,0,0,0,0,0,1
0,1,0,0,1,0,0,0,1,3,1589000.0,0,0,1,0,1,0,1,0,17.3,3.0,2.0,2.0,596.0,125.0,0,1,1,0,1,-37.98045,145.04833,5366.0,48.0,2017,8,26,5,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,1,1,0,3,1100000.0,0,0,0,0,0,0,0,1,2.6,3.0,2.0,1.0,66.0,118.0,0,0,0,0,1,-37.8181,145.007,14949.0,5.0,2016,6,18,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,1,0,0,0,0,3,1440000.0,0,1,1,0,0,1,1,0,7.3,3.0,2.0,2.0,0.0,125.0,0,0,1,1,1,-37.85139,145.05835,10412.0,48.0,2017,5,27,5,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,3,1377000.0,0,0,0,0,0,0,1,0,5.9,3.0,1.0,1.0,417.0,168.0,0,0,0,1,0,-37.7756,144.9208,6567.0,118.0,2016,6,8,2,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,1,0,1,1,3,1950000.0,0,0,0,0,0,0,1,0,3.5,3.0,1.0,1.0,309.0,125.0,0,0,0,0,1,-37.78659,144.97211,3106.0,48.0,2017,6,24,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,1,0,1,1,0,3,1702000.0,0,0,0,0,1,0,0,1,5.3,3.0,1.0,2.0,290.0,110.0,0,0,1,1,1,-37.81767,145.04041,11308.0,118.0,2017,5,27,5,1,0,0,0,0,0,0,0,1,0
0,1,0,1,0,1,0,0,0,2,695000.0,0,1,1,0,1,1,1,0,16.1,2.0,2.0,1.0,208.0,107.0,0,1,1,1,1,-37.70267,145.09526,8524.0,18.0,2017,1,7,5,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,1,0,0,1,4,1610000.0,0,0,1,0,1,0,1,0,8.0,4.0,2.0,2.0,601.0,250.0,0,0,0,1,0,-37.7434,144.9256,9264.0,8.0,2016,9,17,5,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,1,1,0,1,2,1260000.0,0,0,0,0,0,0,1,1,5.3,2.0,1.0,1.0,234.0,125.0,0,0,1,0,0,-37.78015,145.00777,11364.0,118.0,2017,5,27,5,1,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,1,1,0,3,2623000.0,0,0,0,0,0,1,0,0,4.1,3.0,2.0,2.0,181.0,212.0,0,0,0,1,1,-37.8536,144.9625,2019.0,8.0,2016,7,26,1,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,1,0,1,2,680000.0,0,0,1,0,1,0,1,1,12.0,2.0,1.0,2.0,576.0,125.0,0,1,1,0,1,-37.69573,145.01689,21650.0,48.0,2017,9,9,5,1,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,1,3,657000.0,1,0,0,0,1,1,1,1,9.2,3.0,2.0,2.0,159.0,125.0,0,1,0,1,1,-37.7846,144.87,3873.0,48.0,2016,7,26,1,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,1,0,4,2000000.0,0,0,0,0,0,0,1,1,9.7,4.0,2.0,5.0,700.0,300.0,0,1,1,0,1,-37.78971,145.09546,7809.0,11.0,2017,9,9,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,1,1,1,2,395000.0,0,0,0,0,0,1,0,0,6.4,2.0,2.0,1.0,0.0,79.0,0,1,0,1,1,-37.8006,144.9053,7570.0,9.0,2016,5,28,5,0,0,1,0,0,0,0,0,0,1
0,1,1,1,0,0,1,1,0,4,1420000.0,0,0,1,0,1,1,0,1,21.1,4.0,3.0,2.0,1209.0,125.0,0,1,1,0,1,-37.7396,145.22218999999996,2003.0,48.0,2017,3,9,3,1,0,0,1,0,0,0,0,0,0
0,0,1,0,1,0,1,0,1,3,905000.0,0,0,0,0,1,1,0,0,11.2,3.0,1.0,2.0,950.0,121.0,0,0,1,0,0,-37.7022,145.0078,21650.0,58.0,2016,11,19,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,1,0,0,0,0,5,2352500.0,0,0,0,0,1,0,0,1,9.2,5.0,3.0,2.0,642.0,336.0,0,0,1,1,1,-37.859,145.0656,10412.0,88.0,2016,11,19,5,1,0,0,0,0,0,0,0,1,0
0,1,0,0,1,1,0,0,0,4,821000.0,0,0,0,1,1,1,1,1,14.8,4.0,2.0,2.0,638.0,270.18,1,0,0,1,0,-37.76189,144.78517,2674.0,9.0,2017,3,6,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,1,2,755000.0,0,0,1,0,1,0,0,1,9.7,2.0,1.0,1.0,213.0,92.0,0,0,1,1,1,-37.8092,145.0789,5682.0,38.0,2016,11,19,5,0,0,1,0,0,0,0,0,1,0
0,1,0,1,0,0,1,0,1,3,560000.0,0,0,1,1,1,0,0,0,19.6,3.0,2.0,1.0,390.0,147.0,1,1,0,0,1,-37.62882000000001,145.00978999999995,10926.0,11.0,2017,7,29,5,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,0,0,1,1,2,1303000.0,0,0,0,0,1,0,0,0,4.5,2.0,1.0,0.0,288.0,160.0,0,0,1,1,0,-37.8512,145.0053,7717.0,118.0,2016,7,5,1,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,1,0,4,1605000.0,0,0,0,0,1,1,0,0,9.4,3.0,2.0,2.0,607.0,125.0,0,0,0,1,0,-37.7371,144.8973,1308.0,78.0,2016,8,22,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1,3,740000.0,0,0,0,1,1,1,1,1,9.2,3.0,1.0,2.0,333.0,125.0,0,1,0,1,1,-37.7889,144.8787,3873.0,68.0,2017,2,25,5,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,1,0,1,1,3,840000.0,0,0,0,0,1,1,0,0,11.2,3.0,2.0,2.0,374.0,180.0,0,0,0,1,0,-37.7445,144.8834,2291.0,28.0,2016,10,15,5,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,1,0,2,816000.0,0,0,0,1,0,0,1,1,3.5,2.0,1.0,1.0,0.0,125.0,0,0,0,1,1,-37.84237,144.94486,8648.0,18.0,2017,6,24,5,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,1,1,1,0,3,870000.0,0,0,0,0,1,0,1,0,4.4,3.0,2.0,0.0,167.0,125.0,0,0,0,1,0,-37.7869,144.9228,3593.0,48.0,2016,8,10,2,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,3,932500.0,0,0,0,0,0,0,1,0,5.9,3.0,2.0,1.0,254.0,125.0,0,0,0,1,0,-37.7738,144.9215,6567.0,48.0,2016,5,28,5,1,0,0,0,0,0,0,0,0,1
0,0,1,1,1,0,1,1,1,5,1700000.0,0,0,0,0,1,0,0,1,7.5,5.0,3.0,2.0,431.0,203.0,0,0,1,1,1,-37.825,145.0536,6482.0,98.0,2016,6,8,2,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,1,0,0,1,363000.0,0,0,0,1,0,0,1,1,11.4,1.0,1.0,1.0,0.0,125.0,0,1,0,0,1,-37.8982,145.0625,7822.0,48.0,2016,4,6,2,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,1,0,1,4,1250000.0,0,0,1,0,1,1,0,1,13.9,4.0,2.0,3.0,767.0,125.0,0,1,1,1,0,-37.7735,145.1044,9028.0,55.0,2016,5,14,5,1,0,0,1,0,0,0,0,0,0
0,0,0,1,1,0,1,1,1,2,1060000.0,0,0,0,1,1,0,1,1,10.5,2.0,1.0,0.0,837.0,125.0,0,1,1,1,1,-37.7389,145.053,2947.0,48.0,2017,2,25,5,1,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,0,0,1,3,980000.0,0,0,0,0,1,0,1,0,8.0,3.0,1.0,3.0,503.0,125.0,0,0,0,1,0,-37.7463,144.8934,9264.0,48.0,2016,10,15,5,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,1,0,0,2,660000.0,0,0,0,1,0,1,1,0,7.4,2.0,1.0,0.0,477.0,125.0,0,0,0,1,1,-37.8804,144.9969,821.0,48.0,2016,12,11,6,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,1,1,0,0,4,2920000.0,0,0,0,0,0,0,1,0,2.3,4.0,3.0,4.0,310.0,276.0,1,0,0,0,0,-37.7958,144.944,6821.0,138.0,2016,3,9,2,1,0,0,0,0,1,0,0,0,0
0,1,1,0,1,1,0,0,1,3,3056000.0,1,1,0,1,0,1,1,0,16.7,4.0,2.0,2.0,1590.0,292.0,0,1,0,0,0,-37.86957,145.17543999999995,15321.0,26.0,2017,6,17,5,1,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,1,0,1,3,1691500.0,0,0,0,0,0,0,1,0,5.2,3.0,2.0,3.0,470.0,152.0,0,1,1,0,1,-37.7788,144.9688,11918.0,98.0,2016,9,17,5,1,0,0,0,0,1,0,0,0,0
