Suburb,Rooms,Type,Price,SellerG,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,BuildingAge,Year_Sold,Month_Sold,Day_Sold,DayOfWeek_Sold
Caulfield,2,h,1070000.0,Gary,8.7,2.0,1.0,0.0,261.0,125.0,Glen Eira,-37.88569,145.02496000000005,Southern Metropolitan,2379.0,48.0,2017,12,8,4
Caulfield North,4,h,1925000.0,Marshall,7.8,4.0,2.0,2.0,494.0,176.0,Glen Eira,-37.87206,145.03512,Southern Metropolitan,6923.0,118.0,2017,12,8,4
Chadstone,4,h,995000.0,Woodards,11.7,4.0,2.0,1.0,402.0,131.0,Monash,-37.88658,145.09297,Southern Metropolitan,3582.0,58.0,2017,12,8,4
Chadstone,5,h,1310000.0,McGrath,11.7,5.0,2.0,2.0,627.0,125.0,Monash,-37.88478,145.10244,Southern Metropolitan,3582.0,18.0,2017,12,8,4
Cheltenham,3,h,1275000.0,O'Brien,17.9,3.0,2.0,2.0,656.0,125.0,Kingston,-37.96791,145.06241,Southern Metropolitan,9758.0,58.0,2017,12,8,4
Cheltenham,4,h,1200000.0,Barry,17.9,4.0,2.0,4.0,679.0,190.0,Bayside,-37.96098,145.04275,Southern Metropolitan,9758.0,58.0,2017,12,8,4
Cheltenham,3,h,1095000.0,Barry,17.9,3.0,2.0,1.0,637.0,125.0,Kingston,-37.9746,145.07207,Southern Metropolitan,9758.0,68.0,2017,12,8,4
Chirnside Park,3,h,640000.0,Barry,27.1,3.0,2.0,2.0,945.0,125.0,Yarra Ranges,-37.75735,145.31859,Eastern Victoria,3789.0,48.0,2017,12,8,4
Clayton,4,h,1250000.0,Ray,16.7,4.0,1.0,1.0,711.0,96.0,Monash,-37.9255,145.11331,South-Eastern Metropolitan,5837.0,58.0,2017,12,8,4
Clayton,3,h,729500.0,Nelson,16.7,3.0,1.0,1.0,270.0,218.0,Monash,-37.92624,145.1321,South-Eastern Metropolitan,5837.0,48.0,2017,12,8,4
Clifton Hill,2,h,973000.0,Collins,3.6,2.0,1.0,0.0,163.0,125.0,Yarra,-37.793,144.98763,Northern Metropolitan,2954.0,48.0,2017,12,8,4
Collingwood,2,u,560000.0,Jellis,2.0,2.0,1.0,1.0,0.0,60.0,Yarra,-37.79627,144.99229,Northern Metropolitan,4553.0,43.0,2017,12,8,4
Craigieburn,4,h,565000.0,Ray,20.6,4.0,2.0,2.0,482.0,207.0,Hume,-37.57416,144.91269,Northern Metropolitan,15510.0,6.0,2017,12,8,4
Craigieburn,4,h,615000.0,YPA,20.6,4.0,2.0,2.0,756.0,222.0,Hume,-37.5729,144.93663,Northern Metropolitan,15510.0,17.0,2017,12,8,4
Craigieburn,4,h,548000.0,Stockdale,20.6,4.0,2.0,2.0,400.0,171.0,Hume,-37.5951,144.9091,Northern Metropolitan,15510.0,8.0,2017,12,8,4
Craigieburn,3,h,716000.0,Stockdale,20.6,3.0,2.0,6.0,1005.0,160.0,Hume,-37.60574,144.92548,Northern Metropolitan,15510.0,23.0,2017,12,8,4
Craigieburn,4,h,667500.0,LJ,20.6,4.0,2.0,2.0,448.0,125.0,Hume,-37.59264,144.8985,Northern Metropolitan,15510.0,4.0,2017,12,8,4
Croydon,3,h,730000.0,Fletchers,23.0,3.0,2.0,2.0,269.0,150.0,Maroondah,-37.78499,145.2647,Eastern Metropolitan,11925.0,11.0,2017,12,8,4
Croydon,2,h,1080000.0,McGrath,23.0,2.0,1.0,1.0,1474.0,125.0,Maroondah,-37.79079,145.26924,Eastern Metropolitan,11925.0,48.0,2017,12,8,4
Croydon,3,h,702500.0,Carter,23.0,3.0,1.0,1.0,864.0,125.0,Maroondah,-37.78264,145.26447,Eastern Metropolitan,11925.0,48.0,2017,12,8,4
Croydon North,2,u,505000.0,Max,23.0,2.0,1.0,1.0,297.0,125.0,Maroondah,-37.76793,145.29283999999996,Eastern Metropolitan,2985.0,48.0,2017,12,8,4
Croydon North,3,h,766000.0,Jellis,23.0,3.0,2.0,2.0,507.0,128.0,Maroondah,-37.76572,145.28915,Eastern Metropolitan,2985.0,58.0,2017,12,8,4
Dandenong,2,u,370000.0,Stockdale,24.7,2.0,1.0,1.0,135.0,125.0,Greater Dandenong,-37.98585,145.22651000000005,South-Eastern Metropolitan,10894.0,28.0,2017,12,8,4
Dandenong,2,h,488000.0,O'Brien,24.7,2.0,1.0,1.0,414.0,125.0,Greater Dandenong,-37.99173,145.22308999999996,South-Eastern Metropolitan,10894.0,48.0,2017,12,8,4
Deepdene,4,t,1680000.0,Fletchers,7.9,4.0,2.0,1.0,254.0,172.0,Boroondara,-37.81007,145.06792,Southern Metropolitan,892.0,23.0,2017,12,8,4
Deer Park,3,h,665000.0,hockingstuart,14.8,3.0,1.0,2.0,693.0,125.0,Brimbank,-37.77538,144.76933,Western Metropolitan,6388.0,48.0,2017,12,8,4
Delahey,3,h,475000.0,YPA,18.0,3.0,2.0,2.0,358.0,106.0,Brimbank,-37.7145,144.77132,Western Metropolitan,2898.0,28.0,2017,12,8,4
Diamond Creek,4,h,898000.0,Mason,21.8,4.0,3.0,2.0,705.0,125.0,Nillumbik,-37.67309,145.14645,Northern Victoria,4258.0,6.0,2017,12,8,4
Diamond Creek,3,h,815000.0,Morrison,21.8,3.0,2.0,3.0,790.0,135.0,Nillumbik,-37.66529,145.15363,Northern Victoria,4258.0,38.0,2017,12,8,4
Dingley Village,4,h,915000.0,Buxton,22.2,4.0,2.0,2.0,649.0,125.0,Kingston,-37.97158,145.12634,South-Eastern Metropolitan,3940.0,48.0,2017,12,8,4
Dingley Village,3,h,736000.0,Buxton,22.2,3.0,1.0,1.0,545.0,125.0,Kingston,-37.98504000000001,145.12892,South-Eastern Metropolitan,3940.0,48.0,2017,12,8,4
Doncaster,3,h,1400000.0,Barry,12.4,3.0,3.0,2.0,621.0,125.0,Manningham,-37.79207,145.11672,Eastern Metropolitan,9028.0,48.0,2017,12,8,4
Doncaster,3,u,780000.0,Fletchers,12.4,3.0,1.0,2.0,220.0,125.0,Manningham,-37.78189,145.13078000000004,Eastern Metropolitan,9028.0,48.0,2017,12,8,4
Donvale,5,h,1328000.0,Jellis,16.1,5.0,3.0,3.0,785.0,252.0,Manningham,-37.78148,145.17818,Eastern Metropolitan,4790.0,38.0,2017,12,8,4
East Melbourne,2,u,1300000.0,Caine,1.3,2.0,2.0,1.0,997.0,92.0,Melbourne,-37.8161,144.98494,Northern Metropolitan,3040.0,17.0,2017,12,8,4
Eltham,3,h,830000.0,Morrison,18.0,3.0,2.0,1.0,817.0,125.0,Nillumbik,-37.72276,145.15316,Eastern Metropolitan,6990.0,48.0,2017,12,8,4
Eltham,4,h,762000.0,Jellis,18.0,4.0,2.0,2.0,573.0,180.0,Nillumbik,-37.70477,145.16552,Eastern Metropolitan,6990.0,38.0,2017,12,8,4
Eltham,3,h,925000.0,Peter,18.0,3.0,1.0,2.0,1027.0,125.0,Nillumbik,-37.71328,145.14098,Eastern Metropolitan,6990.0,48.0,2017,12,8,4
Eltham North,3,h,900000.0,Fletchers,18.0,3.0,2.0,2.0,812.0,129.0,Nillumbik,-37.70577,145.1316,Eastern Metropolitan,2346.0,38.0,2017,12,8,4
Elwood,1,u,559000.0,Chisholm,7.2,1.0,1.0,1.0,0.0,125.0,Port Phillip,-37.8713,144.98776999999995,Southern Metropolitan,8989.0,48.0,2017,12,8,4
Elwood,3,t,1225000.0,Marshall,7.2,3.0,2.0,2.0,0.0,125.0,Port Phillip,-37.88656,144.99068,Southern Metropolitan,8989.0,10.0,2017,12,8,4
Elwood,4,h,3175000.0,Marshall,7.2,4.0,2.0,3.0,558.0,174.0,Port Phillip,-37.88014,144.99347,Southern Metropolitan,8989.0,118.0,2017,12,8,4
Elwood,2,u,520000.0,Biggin,7.2,2.0,1.0,1.0,3256.0,74.0,Port Phillip,-37.87594,144.98833,Southern Metropolitan,8989.0,48.0,2017,12,8,4
Epping,4,h,550000.0,Barry,19.6,4.0,2.0,2.0,400.0,125.0,Whittlesea,-37.62114,144.99715,Northern Metropolitan,10926.0,7.0,2017,12,8,4
Epping,3,h,561000.0,hockingstuart,19.6,3.0,1.0,0.0,518.0,125.0,Whittlesea,-37.64887,145.04254,Northern Metropolitan,10926.0,48.0,2017,12,8,4
Epping,3,h,556000.0,hockingstuart,19.6,3.0,1.0,1.0,525.0,125.0,Whittlesea,-37.64421,145.03773,Northern Metropolitan,10926.0,38.0,2017,12,8,4
Epping,3,h,441000.0,HAR,19.6,3.0,2.0,1.0,210.0,125.0,Whittlesea,-37.63463,145.03863,Northern Metropolitan,10926.0,48.0,2017,12,8,4
Epping,3,h,552000.0,Love,19.6,3.0,1.0,2.0,549.0,125.0,Whittlesea,-37.64992,145.04256999999996,Northern Metropolitan,10926.0,48.0,2017,12,8,4
Essendon,4,h,2165000.0,Nelson,7.5,4.0,2.0,3.0,951.0,238.0,Moonee Valley,-37.74997000000001,144.90752,Western Metropolitan,9264.0,88.0,2017,12,8,4
Essendon,2,h,1280000.0,Nelson,7.5,2.0,1.0,1.0,512.0,125.0,Moonee Valley,-37.74121,144.89273,Western Metropolitan,9264.0,48.0,2017,12,8,4
Essendon,3,h,1165000.0,Barry,7.5,3.0,1.0,1.0,590.0,125.0,Moonee Valley,-37.74652,144.89178,Western Metropolitan,9264.0,48.0,2017,12,8,4
Essendon,5,h,2050000.0,Bullen,7.5,5.0,3.0,3.0,663.0,419.0,Moonee Valley,-37.74351,144.92174,Western Metropolitan,9264.0,88.0,2017,12,8,4
Essendon,4,h,1500000.0,Nelson,7.5,4.0,2.0,2.0,465.0,148.0,Moonee Valley,-37.75178,144.89876,Western Metropolitan,9264.0,78.0,2017,12,8,4
Fawkner,5,h,900000.0,hockingstuart,13.1,5.0,3.0,4.0,663.0,125.0,Moreland,-37.70659000000001,144.97109,Northern Metropolitan,5070.0,48.0,2017,12,8,4
Fawkner,3,h,700000.0,hockingstuart,13.1,3.0,1.0,4.0,658.0,125.0,Moreland,-37.70711,144.97318,Northern Metropolitan,5070.0,48.0,2017,12,8,4
Fawkner,1,h,515000.0,hockingstuart,13.1,1.0,1.0,0.0,173.0,125.0,Moreland,-37.70745,144.97046,Northern Metropolitan,5070.0,48.0,2017,12,8,4
Ferntree Gully,3,h,904000.0,LJ,24.8,3.0,1.0,3.0,1014.0,125.0,Knox,-37.88472,145.26653000000005,Eastern Metropolitan,10788.0,48.0,2017,12,8,4
Fitzroy,3,u,1060000.0,Jellis,2.1,3.0,2.0,2.0,6367.0,125.0,Yarra,-37.7967,144.98363,Northern Metropolitan,5825.0,48.0,2017,12,8,4
Fitzroy,1,u,545000.0,Jellis,2.1,1.0,1.0,1.0,1730.0,60.0,Yarra,-37.79636,144.98394,Northern Metropolitan,5825.0,7.0,2017,12,8,4
Fitzroy,4,h,3200000.0,Nelson,2.1,4.0,4.0,0.0,225.0,125.0,Yarra,-37.80209,144.97443,Northern Metropolitan,5825.0,156.0,2017,12,8,4
Fitzroy North,3,h,1705000.0,Nelson,3.6,3.0,1.0,1.0,139.0,116.0,Yarra,-37.79068,144.97824,Northern Metropolitan,6244.0,118.0,2017,12,8,4
Fitzroy North,3,u,850250.0,Woodards,3.6,3.0,2.0,1.0,6712.0,125.0,Yarra,-37.78334,144.97782,Northern Metropolitan,6244.0,48.0,2017,12,8,4
Flemington,3,h,1220000.0,Nelson,3.4,3.0,1.0,1.0,293.0,104.0,Moonee Valley,-37.78446,144.92797,Northern Metropolitan,3593.0,118.0,2017,12,8,4
Footscray,2,u,455000.0,Jas,5.1,2.0,1.0,1.0,0.0,62.0,Maribyrnong,-37.79975,144.88368,Western Metropolitan,7570.0,3.0,2017,12,8,4
Footscray,2,t,575000.0,Nelson,5.1,2.0,2.0,1.0,88.0,94.5,Maribyrnong,-37.78872,144.88891,Western Metropolitan,7570.0,18.0,2017,12,8,4
Forest Hill,1,h,360000.0,Ray,15.4,1.0,1.0,1.0,76.0,125.0,Whitehorse,-37.83221,145.17117,Eastern Metropolitan,4385.0,48.0,2017,12,8,4
Gladstone Park,3,h,629000.0,Barry,12.9,3.0,1.0,2.0,552.0,136.0,Hume,-37.68641,144.89826000000005,Western Metropolitan,3285.0,38.0,2017,12,8,4
Gladstone Park,3,h,452500.0,Barry,12.9,3.0,1.0,0.0,259.0,125.0,Hume,-37.6974,144.8916,Western Metropolitan,3285.0,48.0,2017,12,8,4
Glen Iris,5,h,3400000.0,Marshall,7.3,5.0,3.0,2.0,720.0,392.0,Boroondara,-37.85875,145.07978,Southern Metropolitan,10412.0,68.0,2017,12,8,4
Glen Iris,1,u,320000.0,Jellis,7.3,1.0,1.0,0.0,0.0,49.0,Stonnington,-37.85852,145.04547,Southern Metropolitan,10412.0,58.0,2017,12,8,4
Glen Iris,2,u,839000.0,Marshall,7.3,2.0,1.0,1.0,97.0,125.0,Boroondara,-37.84799,145.06353,Southern Metropolitan,10412.0,48.0,2017,12,8,4
Glen Iris,3,h,1690000.0,Jellis,7.3,3.0,1.0,2.0,625.0,125.0,Boroondara,-37.85728,145.08743,Southern Metropolitan,10412.0,48.0,2017,12,8,4
Glen Iris,4,h,2165000.0,Marshall,7.3,4.0,3.0,2.0,409.0,255.0,Boroondara,-37.852,145.07321000000005,Southern Metropolitan,10412.0,2.0,2017,12,8,4
Glen Iris,5,h,2215000.0,Marshall,7.3,5.0,2.0,2.0,847.0,125.0,Boroondara,-37.85611,145.08776,Southern Metropolitan,10412.0,48.0,2017,12,8,4
Glen Iris,2,u,851000.0,Marshall,7.3,2.0,1.0,1.0,100.0,87.0,Boroondara,-37.85258,145.08588999999995,Southern Metropolitan,10412.0,58.0,2017,12,8,4
Glen Iris,3,h,1910000.0,Marshall,7.3,3.0,2.0,1.0,348.0,125.0,Stonnington,-37.86014,145.04221,Southern Metropolitan,10412.0,48.0,2017,12,8,4
Glen Waverley,3,h,1311000.0,Harcourts,16.7,3.0,2.0,1.0,853.0,28.0,Monash,-37.88984,145.18016,Eastern Metropolitan,15321.0,46.0,2017,12,8,4
Glenroy,2,u,565000.0,Nelson,11.2,2.0,1.0,2.0,193.0,105.0,Moreland,-37.70612,144.9144,Northern Metropolitan,8870.0,23.0,2017,12,8,4
Glenroy,3,h,770000.0,Barry,11.2,3.0,1.0,2.0,604.0,132.0,Moreland,-37.70855,144.90441,Northern Metropolitan,8870.0,58.0,2017,12,8,4
Glenroy,2,h,1220000.0,Stockdale,11.2,2.0,1.0,2.0,829.0,125.0,Moreland,-37.71259000000001,144.91218999999995,Northern Metropolitan,8870.0,48.0,2017,12,8,4
Greensborough,3,h,714000.0,Barry,16.1,3.0,1.0,1.0,594.0,95.0,Nillumbik,-37.69039,145.09753,Northern Metropolitan,8524.0,25.0,2017,12,8,4
Greensborough,3,h,815000.0,Nelson,16.1,3.0,2.0,2.0,609.0,168.0,Banyule,-37.71636,145.09792,Northern Metropolitan,8524.0,38.0,2017,12,8,4
Hampton East,3,h,1345000.0,Buxton,13.8,3.0,1.0,1.0,587.0,131.0,Bayside,-37.94087,145.03366,Southern Metropolitan,2356.0,68.0,2017,12,8,4
Hawthorn,2,u,630000.0,Caine,5.3,2.0,2.0,2.0,0.0,125.0,Boroondara,-37.82127,145.02238,Southern Metropolitan,11308.0,48.0,2017,12,8,4
Hawthorn,1,u,420000.0,hockingstuart,5.3,1.0,1.0,1.0,0.0,47.0,Boroondara,-37.82334,145.04015,Southern Metropolitan,11308.0,14.0,2017,12,8,4
Hawthorn,2,h,1857000.0,Jellis,5.3,2.0,1.0,1.0,230.0,116.65,Boroondara,-37.81813,145.02295,Southern Metropolitan,11308.0,128.0,2017,12,8,4
Hawthorn,1,u,370000.0,Jellis,5.3,1.0,1.0,1.0,0.0,125.0,Boroondara,-37.82541,145.02591,Southern Metropolitan,11308.0,48.0,2017,12,8,4
Hawthorn,3,h,1500000.0,Jellis,5.3,3.0,3.0,2.0,255.0,125.0,Boroondara,-37.83195,145.04211999999995,Southern Metropolitan,11308.0,21.0,2017,12,8,4
Hawthorn,3,h,1425000.0,Jellis,5.3,3.0,1.0,1.0,333.0,108.0,Boroondara,-37.82737,145.02971000000005,Southern Metropolitan,11308.0,88.0,2017,12,8,4
Hawthorn,3,h,1910000.0,Jellis,5.3,3.0,2.0,2.0,242.0,165.0,Boroondara,-37.82834,145.03937,Southern Metropolitan,11308.0,28.0,2017,12,8,4
Hawthorn,3,h,1485000.0,Marshall,5.3,3.0,2.0,2.0,0.0,139.0,Boroondara,-37.82452,145.02204,Southern Metropolitan,11308.0,43.0,2017,12,8,4
Hawthorn East,1,u,505000.0,Noel,6.2,1.0,1.0,1.0,0.0,52.0,Boroondara,-37.82742,145.05324,Southern Metropolitan,6482.0,58.0,2017,12,8,4
Hawthorn East,2,u,595000.0,Jellis,6.2,2.0,1.0,1.0,0.0,125.0,Boroondara,-37.83781,145.05234,Southern Metropolitan,6482.0,48.0,2017,12,8,4
Hawthorn East,1,u,560000.0,Jellis,6.2,1.0,1.0,1.0,803.0,125.0,Boroondara,-37.82689,145.05542,Southern Metropolitan,6482.0,48.0,2017,12,8,4
Hawthorn East,3,h,2825000.0,Jellis,6.2,3.0,1.0,3.0,860.0,125.0,Boroondara,-37.82108,145.05739,Southern Metropolitan,6482.0,48.0,2017,12,8,4
Heathmont,4,h,1031000.0,Fletchers,21.3,4.0,2.0,0.0,1060.0,125.0,Maroondah,-37.82985,145.26176,Eastern Metropolitan,3794.0,48.0,2017,12,8,4
Heathmont,3,h,1040000.0,Philip,21.3,3.0,1.0,1.0,756.0,125.0,Maroondah,-37.82909,145.233,Eastern Metropolitan,3794.0,57.0,2017,12,8,4
Heathmont,3,h,912000.0,Ray,21.3,3.0,2.0,2.0,471.0,144.0,Maroondah,-37.82996,145.24311,Eastern Metropolitan,3794.0,53.0,2017,12,8,4
Heidelberg,2,u,450000.0,Mason,8.9,2.0,1.0,0.0,2020.0,68.0,Banyule,-37.75692,145.06426000000005,Eastern Metropolitan,2890.0,20.0,2017,12,8,4
Heidelberg,3,h,1250000.0,Miles,8.9,3.0,1.0,0.0,668.0,125.0,Banyule,-37.75212,145.05945,Eastern Metropolitan,2890.0,48.0,2017,12,8,4
Heidelberg Heights,2,h,650000.0,Barry,8.8,2.0,1.0,0.0,683.0,125.0,Banyule,-37.75022,145.04778000000005,Eastern Metropolitan,2947.0,48.0,2017,12,8,4
Heidelberg Heights,3,h,680000.0,Barry,8.8,3.0,1.0,0.0,544.0,125.0,Banyule,-37.75024000000001,145.04798,Eastern Metropolitan,2947.0,48.0,2017,12,8,4
Heidelberg Heights,4,h,1645000.0,Fletchers,8.8,4.0,2.0,4.0,596.0,120.0,Banyule,-37.75008,145.05051,Eastern Metropolitan,2947.0,88.0,2017,12,8,4
Heidelberg Heights,3,u,720000.0,Miles,8.8,3.0,1.0,1.0,146.0,125.0,Banyule,-37.75132,145.05331,Eastern Metropolitan,2947.0,48.0,2017,12,8,4
Heidelberg Heights,3,h,697500.0,Nelson,8.8,3.0,1.0,1.0,430.0,125.0,Banyule,-37.74962,145.04658,Eastern Metropolitan,2947.0,48.0,2017,12,8,4
Heidelberg Heights,3,h,810000.0,Ray,8.8,3.0,1.0,3.0,619.0,125.0,Banyule,-37.73586,145.04908,Eastern Metropolitan,2947.0,78.0,2017,12,8,4
Heidelberg West,2,u,463000.0,hockingstuart,8.8,2.0,1.0,1.0,90.0,125.0,Banyule,-37.74391,145.04668999999996,Eastern Metropolitan,2674.0,48.0,2017,12,8,4
Highett,3,h,1242000.0,Greg,16.0,3.0,1.0,2.0,700.0,125.0,Kingston,-37.95384,145.05443,Southern Metropolitan,4794.0,48.0,2017,12,8,4
Highett,2,u,677500.0,Hodges,16.0,2.0,1.0,1.0,130.0,125.0,Bayside,-37.94874,145.02631,Southern Metropolitan,4794.0,48.0,2017,12,8,4
Hillside,4,h,580000.0,YPA,18.0,4.0,2.0,2.0,600.0,174.0,Melton,-37.6844,144.75595,Western Metropolitan,5556.0,16.0,2017,12,8,4
Hoppers Crossing,4,h,540000.0,Barry,18.4,4.0,2.0,2.0,650.0,125.0,Wyndham,-37.85954,144.71456,Western Metropolitan,13830.0,48.0,2017,12,8,4
Hoppers Crossing,3,h,516000.0,hockingstuart,18.4,3.0,1.0,1.0,537.0,125.0,Wyndham,-37.86833,144.7035,Western Metropolitan,13830.0,48.0,2017,12,8,4
Hughesdale,4,h,1570000.0,Barry,12.3,4.0,2.0,1.0,455.0,170.0,Monash,-37.9016,145.08293999999995,Southern Metropolitan,3145.0,118.0,2017,12,8,4
Hurstbridge,5,h,790000.0,Mason,26.1,5.0,2.0,2.0,1034.0,225.0,Nillumbik,-37.63826,145.1991,Northern Victoria,1345.0,33.0,2017,12,8,4
Ivanhoe,2,h,2400000.0,Fletchers,7.8,2.0,1.0,0.0,1110.0,125.0,Banyule,-37.76778,145.03312,Eastern Metropolitan,5549.0,48.0,2017,12,8,4
Ivanhoe,3,h,950000.0,Nelson,7.8,3.0,1.0,2.0,360.0,125.0,Banyule,-37.75715,145.04965,Eastern Metropolitan,5549.0,48.0,2017,12,8,4
Jacana,3,h,550000.0,Morrison,14.0,3.0,1.0,2.0,704.0,94.0,Hume,-37.6845,144.90761,Northern Metropolitan,851.0,68.0,2017,12,8,4
Keilor East,4,t,1022000.0,Nelson,11.7,4.0,2.0,2.0,284.0,125.0,Moonee Valley,-37.73574,144.87014,Western Metropolitan,5629.0,48.0,2017,12,8,4
Keilor East,3,h,850000.0,Barry,11.7,3.0,1.0,1.0,597.0,125.0,Moonee Valley,-37.73305,144.86526,Western Metropolitan,5629.0,48.0,2017,12,8,4
Keilor East,3,t,518500.0,Nelson,11.7,3.0,1.0,1.0,165.0,125.0,Moonee Valley,-37.74182,144.85498,Western Metropolitan,5629.0,48.0,2017,12,8,4
Kensington,3,h,1225000.0,Nelson,3.4,3.0,2.0,2.0,223.0,122.0,Melbourne,-37.79496,144.92659,Northern Metropolitan,5263.0,78.0,2017,12,8,4
Kew,5,h,2660000.0,Marshall,5.4,5.0,2.0,2.0,696.0,125.0,Boroondara,-37.80347,145.0489,Southern Metropolitan,10331.0,48.0,2017,12,8,4
Kew,3,h,1510000.0,Marshall,5.4,3.0,1.0,2.0,446.0,115.0,Boroondara,-37.79855,145.04493,Southern Metropolitan,10331.0,58.0,2017,12,8,4
Kew,2,u,802000.0,Marshall,5.4,2.0,1.0,1.0,0.0,125.0,Boroondara,-37.80456,145.03745,Southern Metropolitan,10331.0,48.0,2017,12,8,4
Kew,3,t,1007000.0,Nelson,5.4,3.0,2.0,1.0,0.0,114.0,Boroondara,-37.80495,145.04949,Southern Metropolitan,10331.0,41.0,2017,12,8,4
Kew,7,h,4050000.0,Marshall,5.4,7.0,4.0,2.0,725.0,125.0,Boroondara,-37.81185,145.05387,Southern Metropolitan,10331.0,48.0,2017,12,8,4
Kew,4,h,2550000.0,Marshall,5.4,4.0,2.0,3.0,776.0,125.0,Boroondara,-37.80869000000001,145.06026,Southern Metropolitan,10331.0,48.0,2017,12,8,4
Kew,2,u,860000.0,Jellis,5.4,2.0,2.0,1.0,0.0,108.0,Boroondara,-37.80593,145.05121,Southern Metropolitan,10331.0,68.0,2017,12,8,4
Kew East,2,h,1840000.0,Jellis,7.3,2.0,2.0,2.0,697.0,125.0,Boroondara,-37.7976,145.04816,Southern Metropolitan,2671.0,48.0,2017,12,8,4
Kew East,4,h,1750000.0,Jellis,7.3,4.0,2.0,2.0,696.0,125.0,Boroondara,-37.79147,145.05334,Southern Metropolitan,2671.0,48.0,2017,12,8,4
Keysborough,2,t,688000.0,iSell,25.2,2.0,2.0,1.0,240.0,125.0,Greater Dandenong,-38.00013,145.14673,South-Eastern Metropolitan,8459.0,48.0,2017,12,8,4
Kingsville,3,u,570000.0,Jas,6.4,3.0,1.0,1.0,118.0,86.0,Maribyrnong,-37.80857,144.87682,Western Metropolitan,1808.0,48.0,2017,12,8,4
Kingsville,3,h,900000.0,Jas,6.4,3.0,1.0,1.0,275.0,11.0,Maribyrnong,-37.81167,144.88346,Western Metropolitan,1808.0,82.0,2017,12,8,4
Lalor,3,h,570000.0,HAR,16.3,3.0,1.0,2.0,525.0,125.0,Whittlesea,-37.6676,145.00445,Northern Metropolitan,8279.0,48.0,2017,12,8,4
Lower Plenty,2,u,420000.0,Fletchers,14.6,2.0,1.0,1.0,119.0,125.0,Banyule,-37.72861,145.109,Eastern Metropolitan,1624.0,48.0,2017,12,8,4
Maidstone,2,t,642500.0,Biggin,6.4,2.0,2.0,1.0,126.0,95.0,Maribyrnong,-37.78458,144.88106000000005,Western Metropolitan,3873.0,3.0,2017,12,8,4
Maidstone,3,h,798000.0,Biggin,6.4,3.0,2.0,2.0,159.0,152.0,Maribyrnong,-37.78974,144.88143,Western Metropolitan,3873.0,8.0,2017,12,8,4
Maidstone,3,h,755000.0,Jas,6.4,3.0,2.0,2.0,0.0,125.0,Maribyrnong,-37.78966,144.87821,Western Metropolitan,3873.0,48.0,2017,12,8,4
Maidstone,3,t,710000.0,Jas,6.4,3.0,2.0,2.0,186.0,134.6,Maribyrnong,-37.78559,144.86483,Western Metropolitan,3873.0,7.0,2017,12,8,4
Malvern,4,h,4050000.0,Hodges,5.9,4.0,3.0,2.0,787.0,282.0,Stonnington,-37.86044,145.0335,Southern Metropolitan,4675.0,103.0,2017,12,8,4
Malvern,3,h,1650000.0,Marshall,5.9,3.0,1.0,2.0,354.0,117.0,Stonnington,-37.85189,145.03335,Southern Metropolitan,4675.0,138.0,2017,12,8,4
Malvern,3,h,2020000.0,Marshall,5.9,3.0,2.0,2.0,400.0,216.0,Stonnington,-37.85183,145.03863,Southern Metropolitan,4675.0,11.0,2017,12,8,4
Malvern East,4,h,3000000.0,Marshall,8.4,4.0,3.0,3.0,736.0,125.0,Stonnington,-37.86954,145.0444,Southern Metropolitan,8801.0,48.0,2017,12,8,4
Malvern East,3,h,2500000.0,Jellis,8.4,3.0,3.0,3.0,1011.0,206.0,Stonnington,-37.8652,145.05248,Southern Metropolitan,8801.0,93.0,2017,12,8,4
Malvern East,3,h,2500000.0,RT,8.4,3.0,1.0,2.0,1128.0,110.0,Stonnington,-37.87923,145.08955,Southern Metropolitan,8801.0,68.0,2017,12,8,4
Maribyrnong,3,h,1200000.0,Biggin,4.3,3.0,2.0,2.0,352.0,204.0,Maribyrnong,-37.77413,144.87533,Western Metropolitan,4918.0,21.0,2017,12,8,4
Maribyrnong,3,t,940000.0,Biggin,4.3,3.0,2.0,2.0,366.0,183.84,Maribyrnong,-37.7816,144.88998999999995,Western Metropolitan,4918.0,6.0,2017,12,8,4
McKinnon,2,h,1200000.0,Buxton,11.4,2.0,1.0,2.0,397.0,96.0,Glen Eira,-37.90978,145.02937,Southern Metropolitan,2397.0,78.0,2017,12,8,4
Mentone,3,h,900000.0,Buxton,20.0,3.0,1.0,2.0,585.0,125.0,Kingston,-37.98137,145.0918,South-Eastern Metropolitan,6162.0,48.0,2017,12,8,4
Mentone,4,h,2025000.0,Greg,20.0,4.0,2.0,2.0,408.0,274.0,Kingston,-37.98707,145.0609,South-Eastern Metropolitan,6162.0,8.0,2017,12,8,4
Mernda,4,h,630000.0,Love,25.9,4.0,2.0,2.0,475.0,220.0,Whittlesea,-37.606,145.08785,Northern Metropolitan,5812.0,6.0,2017,12,8,4
Mitcham,3,h,1071000.0,Noel,17.2,3.0,1.0,2.0,684.0,125.0,Whitehorse,-37.82771,145.20763,Eastern Metropolitan,6871.0,48.0,2017,12,8,4
Mitcham,3,t,973000.0,Noel,17.2,3.0,2.0,2.0,323.0,125.0,Whitehorse,-37.8099,145.19506,Eastern Metropolitan,6871.0,48.0,2017,12,8,4
